user_id,group,clicked,segment
7535,treatment,1,new
7536,treatment,1,active
7537,treatment,0,new
7538,control,0,active
7539,control,1,active
7540,control,0,active
7541,control,0,dormant
7542,control,0,dormant
7543,treatment,0,active
7544,treatment,1,dormant
7545,control,0,active
7546,control,0,active
7547,treatment,0,active
7548,control,0,dormant
7549,treatment,0,dormant
7550,treatment,0,dormant
7551,treatment,0,dormant
7552,control,0,active
7553,treatment,0,dormant
7554,control,0,active
7555,treatment,1,dormant
7556,control,0,active
7557,control,0,dormant
7558,treatment,0,dormant
7559,treatment,0,active
7560,treatment,1,dormant
7561,treatment,0,active
7562,treatment,0,active
7563,control,0,dormant
7564,treatment,0,new
7565,treatment,0,active
7566,treatment,0,active
7567,treatment,0,dormant
7568,control,0,dormant
7569,treatment,0,active
7570,control,0,new
7571,control,1,dormant
7572,treatment,1,active
7573,control,0,active
7574,treatment,0,active
7575,control,0,dormant
7576,control,0,active
7577,treatment,0,new
7578,treatment,0,active
7579,treatment,0,dormant
7580,treatment,0,active
7581,treatment,0,new
7582,control,0,dormant
7583,control,0,active
7584,control,0,new
7585,treatment,0,active
7586,treatment,0,dormant
7587,control,0,new
7588,treatment,0,dormant
7589,treatment,0,new
7590,control,0,new
7591,control,0,new
7592,treatment,0,active
7593,treatment,0,active
7594,treatment,0,dormant
7595,control,0,dormant
7596,treatment,0,dormant
7597,control,0,active
7598,control,0,new
7599,treatment,0,new
7600,control,0,active
7601,treatment,0,active
7602,control,0,active
7603,treatment,0,active
7604,treatment,0,dormant
7605,control,0,new
7606,treatment,0,active
7607,control,0,dormant
7608,treatment,0,dormant
7609,control,0,active
7610,control,0,dormant
7611,control,0,dormant
7612,control,0,new
7613,treatment,0,active
7614,control,0,dormant
7615,control,0,active
7616,control,0,active
7617,control,0,active
7618,treatment,0,active
7619,treatment,1,active
7620,control,0,active
7621,treatment,0,dormant
7622,treatment,0,dormant
7623,control,1,active
7624,treatment,1,active
7625,treatment,0,dormant
7626,treatment,0,active
7627,treatment,0,active
7628,control,0,dormant
7629,treatment,0,active
7630,treatment,0,active
7631,control,0,active
7632,treatment,0,active
7633,control,0,new
7634,treatment,0,active
7635,treatment,0,dormant
7636,control,0,dormant
7637,control,0,active
7638,treatment,0,active
7639,control,0,new
7640,control,0,new
7641,control,0,active
7642,control,0,active
7643,control,0,dormant
7644,control,0,active
7645,control,1,active
7646,treatment,0,active
7647,treatment,0,active
7648,control,0,active
7649,control,0,active
7650,treatment,1,dormant
7651,control,0,dormant
7652,control,0,active
7653,control,0,active
7654,treatment,0,dormant
7655,treatment,0,active
7656,treatment,0,active
7657,treatment,0,active
7658,treatment,1,active
7659,control,0,new
7660,treatment,1,dormant
7661,control,0,active
7662,treatment,0,dormant
7663,treatment,1,active
7664,treatment,1,active
7665,control,0,active
7666,control,0,dormant
7667,treatment,0,active
7668,treatment,0,active
7669,treatment,0,active
7670,control,0,active
7671,treatment,0,dormant
7672,treatment,0,new
7673,treatment,0,dormant
7674,treatment,0,dormant
7675,treatment,0,new
7676,treatment,0,active
7677,treatment,0,active
7678,treatment,0,active
7679,control,0,active
7680,control,0,active
7681,treatment,0,active
7682,treatment,0,active
7683,treatment,0,dormant
7684,control,0,new
7685,control,0,active
7686,treatment,1,active
7687,treatment,0,dormant
7688,control,0,active
7689,control,0,active
7690,treatment,0,active
7691,control,0,dormant
7692,treatment,0,new
7693,control,1,dormant
7694,treatment,0,active
7695,treatment,0,active
7696,treatment,0,active
7697,control,0,new
7698,treatment,0,dormant
7699,control,0,active
7700,control,0,dormant
7701,treatment,0,active
7702,treatment,0,new
7703,treatment,0,new
7704,control,0,active
7705,control,0,dormant
7706,control,1,active
7707,treatment,0,active
7708,treatment,0,dormant
7709,treatment,0,dormant
7710,treatment,0,active
7711,control,0,dormant
7712,control,0,dormant
7713,control,0,active
7714,control,0,active
7715,control,0,dormant
7716,treatment,0,active
7717,control,0,new
7718,treatment,0,active
7719,control,0,active
7720,treatment,0,active
7721,treatment,1,dormant
7722,treatment,0,dormant
7723,control,0,active
7724,treatment,0,active
7725,treatment,0,new
7726,control,1,active
7727,control,0,active
7728,control,0,active
7729,treatment,0,active
7730,treatment,0,active
7731,treatment,0,active
7732,control,0,active
7733,control,0,new
7734,treatment,0,active
7735,control,0,dormant
7736,treatment,0,dormant
7737,treatment,0,active
7738,control,0,dormant
7739,treatment,0,active
7740,control,0,active
7741,treatment,0,new
7742,control,0,dormant
7743,treatment,0,new
7744,control,0,new
7745,control,0,active
7746,treatment,0,active
7747,control,1,active
7748,treatment,0,new
7749,control,0,new
7750,treatment,0,dormant
7751,control,0,active
7752,treatment,0,active
7753,control,0,new
7754,control,0,new
7755,control,0,active
7756,treatment,0,active
7757,control,0,active
7758,treatment,0,active
7759,treatment,0,new
7760,control,0,active
7761,treatment,0,dormant
7762,control,0,active
7763,control,0,active
7764,treatment,0,active
7765,treatment,0,dormant
7766,treatment,0,dormant
7767,control,0,active
7768,control,0,active
7769,control,0,active
7770,treatment,0,active
7771,treatment,0,dormant
7772,treatment,0,dormant
7773,control,0,active
7774,control,0,new
7775,control,1,dormant
7776,control,0,active
7777,control,0,active
7778,treatment,0,new
7779,treatment,0,dormant
7780,treatment,0,active
7781,control,0,dormant
7782,control,0,active
7783,treatment,0,new
7784,control,0,new
7785,treatment,0,dormant
7786,control,0,dormant
7787,control,0,active
7788,treatment,0,dormant
7789,control,0,dormant
7790,treatment,0,active
7791,treatment,1,dormant
7792,control,0,new
7793,control,0,active
7794,treatment,0,active
7795,treatment,1,dormant
7796,control,0,new
7797,treatment,0,new
7798,control,0,dormant
7799,control,0,new
7800,control,0,dormant
7801,control,1,active
7802,control,1,dormant
7803,treatment,0,active
7804,control,0,active
7805,control,1,active
7806,control,0,active
7807,treatment,0,active
7808,treatment,0,active
7809,control,0,active
7810,control,0,active
7811,control,0,active
7812,control,0,dormant
7813,control,0,new
7814,control,0,new
7815,control,0,active
7816,treatment,0,dormant
7817,control,0,active
7818,treatment,0,active
7819,treatment,0,dormant
7820,treatment,0,dormant
7821,control,0,new
7822,control,0,dormant
7823,control,0,active
7824,treatment,0,new
7825,control,0,dormant
7826,treatment,0,new
7827,treatment,0,dormant
7828,control,0,active
7829,treatment,0,active
7830,control,0,active
7831,control,0,active
7832,control,0,active
7833,control,0,active
7834,treatment,0,new
7835,control,0,new
7836,control,0,dormant
7837,treatment,0,active
7838,treatment,0,active
7839,control,0,dormant
7840,treatment,0,active
7841,treatment,0,new
7842,control,0,new
7843,control,1,active
7844,control,0,dormant
7845,treatment,1,active
7846,treatment,0,dormant
7847,treatment,0,active
7848,control,0,active
7849,control,0,dormant
7850,control,0,dormant
7851,control,0,dormant
7852,treatment,1,active
7853,treatment,0,dormant
7854,control,0,dormant
7855,control,0,new
7856,control,1,new
7857,control,0,dormant
7858,control,0,dormant
7859,control,0,dormant
7860,control,0,active
7861,control,1,active
7862,control,0,new
7863,control,0,new
7864,treatment,0,dormant
7865,control,0,active
7866,treatment,0,active
7867,control,0,active
7868,control,0,active
7869,control,0,active
7870,control,0,new
7871,treatment,0,active
7872,control,1,dormant
7873,treatment,1,active
7874,treatment,0,new
7875,treatment,0,new
7876,treatment,0,active
7877,treatment,0,new
7878,control,0,dormant
7879,treatment,0,active
7880,control,0,dormant
7881,control,0,active
7882,control,0,dormant
7883,treatment,0,new
7884,treatment,0,dormant
7885,control,0,active
7886,treatment,0,active
7887,control,0,active
7888,control,0,active
7889,control,0,active
7890,control,0,active
7891,control,0,dormant
7892,treatment,0,dormant
7893,treatment,1,active
7894,control,0,active
7895,control,0,active
7896,treatment,0,active
7897,treatment,0,active
7898,control,0,active
7899,control,0,dormant
7900,treatment,0,new
7901,treatment,0,active
7902,control,0,dormant
7903,control,1,active
7904,treatment,0,new
7905,control,0,active
7906,treatment,1,active
7907,control,0,active
7908,treatment,0,active
7909,control,0,dormant
7910,control,0,new
7911,treatment,0,dormant
7912,control,0,active
7913,treatment,0,dormant
7914,control,1,dormant
7915,control,0,new
7916,control,0,dormant
7917,treatment,0,dormant
7918,control,0,dormant
7919,control,0,dormant
7920,control,0,active
7921,treatment,0,active
7922,treatment,1,dormant
7923,control,0,new
7924,control,0,active
7925,treatment,0,new
7926,control,0,active
7927,treatment,0,active
7928,treatment,0,active
7929,treatment,0,new
7930,control,0,active
7931,treatment,0,active
7932,treatment,0,active
7933,treatment,0,dormant
7934,control,0,new
7935,control,0,active
7936,control,0,new
7937,treatment,0,new
7938,treatment,0,active
7939,control,1,dormant
7940,control,0,active
7941,control,0,active
7942,treatment,0,dormant
7943,treatment,0,dormant
7944,control,0,active
7945,control,0,active
7946,control,0,new
7947,treatment,0,dormant
7948,treatment,0,active
7949,treatment,0,active
7950,control,0,active
7951,treatment,0,active
7952,control,0,dormant
7953,treatment,0,dormant
7954,control,0,active
7955,treatment,0,dormant
7956,treatment,0,active
7957,treatment,0,dormant
7958,treatment,1,active
7959,control,0,active
7960,control,1,active
7961,treatment,0,dormant
7962,control,0,active
7963,control,0,active
7964,control,0,active
7965,treatment,0,active
7966,control,0,active
7967,control,0,dormant
7968,control,0,active
7969,control,0,dormant
7970,treatment,0,new
7971,treatment,0,dormant
7972,treatment,0,dormant
7973,control,0,dormant
7974,treatment,0,new
7975,treatment,0,active
7976,control,0,new
7977,treatment,0,new
7978,treatment,0,active
7979,treatment,0,active
7980,treatment,0,new
7981,control,0,dormant
7982,control,0,active
7983,treatment,0,dormant
7984,control,0,active
7985,control,0,active
7986,treatment,0,dormant
7987,treatment,0,dormant
7988,control,0,new
7989,treatment,0,active
7990,treatment,0,new
7991,treatment,0,active
7992,control,0,dormant
7993,control,0,active
7994,control,0,active
7995,control,0,new
7996,control,0,active
7997,control,0,new
7998,control,0,active
7999,treatment,0,active
8000,control,0,active
8001,treatment,0,dormant
8002,treatment,0,active
8003,control,0,dormant
8004,treatment,0,dormant
8005,treatment,0,active
8006,control,0,active
8007,treatment,0,active
8008,control,1,new
8009,treatment,0,active
8010,control,0,active
8011,treatment,0,active
8012,control,1,dormant
8013,treatment,0,dormant
8014,control,0,new
8015,treatment,0,new
8016,treatment,0,active
8017,control,0,active
8018,treatment,1,dormant
8019,control,0,new
8020,treatment,0,active
8021,control,0,active
8022,treatment,0,new
8023,treatment,0,active
8024,control,1,active
8025,control,0,new
8026,control,0,new
8027,treatment,0,active
8028,control,0,active
8029,treatment,0,active
8030,treatment,0,new
8031,control,0,new
8032,treatment,0,dormant
8033,control,0,active
8034,control,0,active
8035,treatment,0,dormant
8036,control,1,active
8037,control,0,dormant
8038,treatment,0,dormant
8039,control,0,active
8040,treatment,0,new
8041,treatment,0,active
8042,control,0,dormant
8043,control,0,active
8044,treatment,0,dormant
8045,control,0,dormant
8046,control,0,active
8047,treatment,0,active
8048,control,0,active
8049,treatment,0,active
8050,control,1,dormant
8051,control,0,active
8052,control,0,active
8053,treatment,0,active
8054,treatment,0,dormant
8055,treatment,0,dormant
8056,control,0,active
8057,control,0,dormant
8058,control,0,new
8059,control,0,active
8060,treatment,0,dormant
8061,treatment,0,active
8062,control,0,active
8063,treatment,0,dormant
8064,control,1,active
8065,treatment,0,new
8066,control,0,active
8067,control,0,active
8068,control,0,dormant
8069,control,0,dormant
8070,treatment,1,dormant
8071,control,0,active
8072,control,1,new
8073,treatment,0,new
8074,treatment,0,active
8075,treatment,0,dormant
8076,control,0,dormant
8077,treatment,0,active
8078,treatment,0,active
8079,control,0,active
8080,control,0,new
8081,control,0,active
8082,control,0,dormant
8083,control,0,active
8084,control,1,dormant
8085,treatment,0,active
8086,treatment,0,dormant
8087,treatment,0,active
8088,treatment,0,new
8089,control,0,new
8090,treatment,0,dormant
8091,treatment,1,active
8092,control,0,active
8093,treatment,0,new
8094,treatment,0,active
8095,treatment,0,active
8096,treatment,0,dormant
8097,control,0,active
8098,control,1,active
8099,control,0,dormant
8100,treatment,0,active
8101,treatment,0,active
8102,treatment,0,dormant
8103,control,0,active
8104,control,0,dormant
8105,treatment,0,active
8106,treatment,0,dormant
8107,control,0,active
8108,control,0,active
8109,treatment,0,active
8110,treatment,0,active
8111,control,0,new
8112,control,0,active
8113,treatment,0,dormant
8114,treatment,0,new
8115,control,0,dormant
8116,control,0,active
8117,treatment,0,active
8118,control,1,new
8119,control,0,dormant
8120,treatment,0,dormant
8121,control,0,active
8122,treatment,1,new
8123,control,0,dormant
8124,treatment,0,active
8125,control,0,dormant
8126,control,0,active
8127,control,0,active
8128,treatment,1,new
8129,treatment,0,active
8130,control,0,dormant
8131,treatment,0,active
8132,treatment,0,active
8133,treatment,0,active
8134,control,0,new
8135,treatment,0,active
8136,control,0,active
8137,control,0,dormant
8138,treatment,0,active
8139,treatment,0,active
8140,control,0,active
8141,control,0,active
8142,treatment,0,active
8143,treatment,0,active
8144,control,0,active
8145,treatment,0,dormant
8146,control,0,active
8147,control,0,new
8148,treatment,0,dormant
8149,control,0,active
8150,control,0,new
8151,treatment,0,active
8152,treatment,1,active
8153,control,0,active
8154,treatment,0,dormant
8155,treatment,0,active
8156,control,0,active
8157,treatment,0,active
8158,control,0,dormant
8159,control,0,active
8160,treatment,0,active
8161,treatment,0,active
8162,control,0,new
8163,control,0,active
8164,control,0,active
8165,control,0,new
8166,control,0,active
8167,control,1,dormant
8168,treatment,0,new
8169,control,0,new
8170,control,0,active
8171,treatment,0,active
8172,treatment,1,active
8173,control,0,new
8174,control,0,new
8175,treatment,0,active
8176,control,1,dormant
8177,control,0,new
8178,treatment,0,active
8179,control,0,active
8180,control,0,active
8181,control,0,active
8182,control,0,new
8183,control,0,new
8184,treatment,0,active
8185,control,0,active
8186,control,0,active
8187,control,0,dormant
8188,treatment,0,dormant
8189,treatment,0,dormant
8190,control,1,dormant
8191,treatment,0,active
8192,control,0,active
8193,control,0,new
8194,control,0,active
8195,control,0,dormant
8196,control,0,active
8197,treatment,0,dormant
8198,control,0,dormant
8199,treatment,0,dormant
8200,control,0,new
8201,control,0,active
8202,control,0,dormant
8203,treatment,1,active
8204,control,0,dormant
8205,treatment,0,active
8206,control,0,new
8207,control,0,active
8208,control,0,active
8209,control,0,active
8210,control,0,new
8211,control,0,active
8212,treatment,0,active
8213,control,0,active
8214,treatment,0,active
8215,control,0,active
8216,treatment,0,dormant
8217,treatment,0,active
8218,control,0,dormant
8219,control,0,active
8220,treatment,0,active
8221,treatment,0,dormant
8222,control,0,active
8223,control,0,active
8224,treatment,0,active
8225,control,0,active
8226,treatment,0,dormant
8227,control,0,dormant
8228,control,0,dormant
8229,treatment,0,active
8230,treatment,0,active
8231,control,0,active
8232,control,0,dormant
8233,treatment,0,active
8234,treatment,0,active
8235,control,0,dormant
8236,treatment,0,active
8237,treatment,0,new
8238,treatment,0,active
8239,treatment,0,dormant
8240,control,0,active
8241,treatment,0,new
8242,treatment,0,active
8243,control,0,active
8244,control,0,active
8245,control,0,new
8246,treatment,0,new
8247,control,0,active
8248,treatment,0,dormant
8249,treatment,0,dormant
8250,treatment,0,active
8251,treatment,0,active
8252,treatment,0,new
8253,control,0,active
8254,treatment,0,active
8255,control,0,active
8256,treatment,0,active
8257,control,0,dormant
8258,treatment,0,active
8259,treatment,0,active
8260,treatment,0,active
8261,control,0,active
8262,control,0,active
8263,treatment,0,new
8264,control,1,active
8265,treatment,0,dormant
8266,control,0,active
8267,treatment,0,active
8268,control,0,active
8269,treatment,0,dormant
8270,treatment,0,new
8271,control,0,active
8272,control,0,active
8273,control,0,dormant
8274,treatment,0,active
8275,treatment,0,dormant
8276,treatment,0,active
8277,treatment,0,dormant
8278,control,0,dormant
8279,control,0,active
8280,control,0,dormant
8281,control,1,active
8282,treatment,0,active
8283,treatment,0,active
8284,control,0,active
8285,treatment,0,active
8286,treatment,0,new
8287,control,0,dormant
8288,control,1,active
8289,control,0,new
8290,treatment,0,active
8291,treatment,1,dormant
8292,treatment,0,active
8293,control,0,dormant
8294,control,0,dormant
8295,treatment,0,dormant
8296,treatment,0,active
8297,treatment,0,active
8298,treatment,1,active
8299,control,0,active
8300,treatment,0,active
8301,treatment,0,dormant
8302,control,0,new
8303,treatment,0,active
8304,control,0,active
8305,control,0,new
8306,control,0,new
8307,control,0,active
8308,control,0,active
8309,control,0,dormant
8310,treatment,0,dormant
8311,control,0,active
8312,control,0,dormant
8313,control,0,dormant
8314,treatment,0,active
8315,control,1,dormant
8316,control,0,active
8317,treatment,0,dormant
8318,treatment,1,dormant
8319,treatment,0,active
8320,control,0,dormant
8321,control,0,dormant
8322,treatment,0,new
8323,control,0,active
8324,control,0,active
8325,control,0,new
8326,treatment,0,dormant
8327,control,0,new
8328,treatment,0,active
8329,treatment,0,active
8330,control,0,active
8331,treatment,0,new
8332,treatment,0,new
8333,treatment,0,dormant
8334,control,0,active
8335,treatment,0,active
8336,control,1,dormant
8337,treatment,0,dormant
8338,control,0,dormant
8339,control,0,active
8340,treatment,0,active
8341,treatment,0,active
8342,treatment,0,dormant
8343,control,0,active
8344,control,0,new
8345,treatment,0,dormant
8346,treatment,0,active
8347,treatment,0,active
8348,control,0,new
8349,control,1,active
8350,treatment,0,active
8351,treatment,0,new
8352,control,0,dormant
8353,treatment,0,dormant
8354,treatment,1,active
8355,control,0,new
8356,control,0,active
8357,control,0,active
8358,treatment,0,active
8359,control,0,active
8360,control,0,new
8361,treatment,0,dormant
8362,control,0,dormant
8363,control,0,new
8364,control,0,active
8365,treatment,0,active
8366,treatment,0,dormant
8367,control,1,dormant
8368,treatment,0,active
8369,treatment,0,active
8370,control,0,active
8371,control,0,active
8372,control,0,active
8373,control,0,active
8374,treatment,1,active
8375,treatment,0,active
8376,control,1,active
8377,control,0,new
8378,control,0,new
8379,treatment,0,dormant
8380,control,0,new
8381,treatment,0,new
8382,control,0,active
8383,treatment,1,active
8384,treatment,0,new
8385,control,0,dormant
8386,control,0,active
8387,treatment,0,dormant
8388,control,0,active
8389,treatment,0,active
8390,control,0,active
8391,treatment,0,active
8392,control,1,active
8393,treatment,0,new
8394,treatment,0,active
8395,treatment,0,active
8396,treatment,0,active
8397,treatment,0,dormant
8398,control,0,new
8399,treatment,0,active
8400,treatment,0,active
8401,control,0,active
8402,treatment,0,dormant
8403,treatment,1,active
8404,treatment,0,active
8405,control,0,active
8406,control,0,active
8407,control,0,new
8408,control,0,active
8409,treatment,0,active
8410,control,0,new
8411,control,0,new
8412,treatment,1,active
8413,control,1,new
8414,control,1,dormant
8415,control,0,active
8416,control,1,active
8417,treatment,0,active
8418,treatment,0,active
8419,treatment,0,active
8420,control,1,dormant
8421,treatment,0,new
8422,control,0,active
8423,control,0,active
8424,control,0,active
8425,control,0,dormant
8426,control,0,dormant
8427,control,0,active
8428,treatment,0,dormant
8429,control,0,active
8430,control,0,dormant
8431,control,1,active
8432,treatment,0,active
8433,control,0,active
8434,treatment,0,new
8435,treatment,0,dormant
8436,control,0,new
8437,control,0,active
8438,control,0,active
8439,treatment,0,active
8440,control,0,dormant
8441,control,0,new
8442,control,0,new
8443,treatment,1,dormant
8444,control,0,dormant
8445,control,0,new
8446,treatment,0,active
8447,treatment,0,new
8448,treatment,0,new
8449,control,0,active
8450,treatment,0,dormant
8451,treatment,0,active
8452,control,0,active
8453,treatment,0,dormant
8454,control,0,active
8455,treatment,0,active
8456,control,0,new
8457,treatment,0,active
8458,control,0,active
8459,treatment,0,dormant
8460,control,0,active
8461,treatment,0,active
8462,treatment,0,active
8463,control,0,active
8464,treatment,0,active
8465,treatment,0,new
8466,control,0,active
8467,control,0,active
8468,treatment,0,new
8469,control,0,new
8470,control,0,active
8471,control,0,dormant
8472,control,0,dormant
8473,control,0,dormant
8474,control,0,dormant
8475,treatment,1,active
8476,treatment,0,active
8477,control,0,active
8478,treatment,0,dormant
8479,treatment,0,dormant
8480,treatment,0,active
8481,control,0,active
8482,control,1,new
8483,treatment,0,active
8484,treatment,0,active
8485,treatment,0,dormant
8486,treatment,0,active
8487,control,0,active
8488,treatment,0,active
8489,control,0,dormant
8490,control,0,active
8491,treatment,0,new
8492,control,0,active
8493,control,0,dormant
8494,treatment,0,active
8495,control,0,active
8496,treatment,1,dormant
8497,treatment,1,active
8498,treatment,0,dormant
8499,control,0,active
8500,control,0,active
8501,control,0,dormant
8502,control,0,dormant
8503,control,0,active
8504,treatment,0,new
8505,control,0,active
8506,treatment,0,active
8507,control,0,active
8508,treatment,0,active
8509,treatment,0,active
8510,control,0,dormant
8511,control,0,active
8512,treatment,0,active
8513,treatment,1,new
8514,treatment,1,active
8515,control,0,active
8516,control,0,active
8517,treatment,0,active
8518,treatment,0,active
8519,control,0,active
8520,treatment,0,dormant
8521,control,0,dormant
8522,control,0,dormant
8523,control,0,dormant
8524,control,1,active
8525,treatment,0,active
8526,control,1,dormant
8527,control,0,active
8528,treatment,0,active
8529,treatment,0,dormant
8530,treatment,0,active
8531,treatment,0,dormant
8532,control,0,active
8533,treatment,0,new
8534,treatment,0,dormant
8535,treatment,0,active
8536,control,0,dormant
8537,control,0,dormant
8538,treatment,1,dormant
8539,control,0,active
8540,treatment,0,active
8541,treatment,0,active
8542,treatment,1,active
8543,treatment,0,new
8544,treatment,0,active
8545,control,0,active
8546,treatment,0,active
8547,treatment,0,new
8548,control,0,dormant
8549,control,0,dormant
8550,control,0,new
8551,treatment,0,new
8552,control,0,dormant
8553,treatment,0,active
8554,control,0,active
8555,control,0,dormant
8556,treatment,1,active
8557,control,0,dormant
8558,treatment,0,active
8559,treatment,0,dormant
8560,treatment,1,active
8561,control,0,active
8562,treatment,0,dormant
8563,treatment,0,active
8564,treatment,0,dormant
8565,control,0,dormant
8566,treatment,0,new
8567,treatment,0,new
8568,treatment,0,active
8569,control,0,dormant
8570,control,0,active
8571,control,0,active
8572,control,0,dormant
8573,control,0,dormant
8574,control,0,active
8575,treatment,0,active
8576,control,0,new
8577,treatment,0,active
8578,control,0,new
8579,control,0,dormant
8580,control,0,active
8581,control,0,active
8582,treatment,0,active
8583,treatment,0,new
8584,control,0,new
8585,control,0,dormant
8586,control,0,active
8587,treatment,0,dormant
8588,treatment,0,active
8589,treatment,0,dormant
8590,treatment,0,active
8591,treatment,0,new
8592,control,0,dormant
8593,control,0,active
8594,treatment,0,new
8595,treatment,0,active
8596,treatment,1,active
8597,treatment,0,active
8598,control,0,dormant
8599,treatment,0,new
8600,treatment,0,new
8601,control,0,dormant
8602,treatment,0,active
8603,treatment,0,active
8604,control,0,active
8605,control,0,new
8606,control,0,new
8607,treatment,0,active
8608,control,0,dormant
8609,treatment,1,dormant
8610,treatment,0,active
8611,control,1,dormant
8612,treatment,0,new
8613,treatment,0,active
8614,control,0,new
8615,control,0,active
8616,treatment,0,active
8617,treatment,0,active
8618,control,1,new
8619,control,0,active
8620,control,0,dormant
8621,treatment,0,dormant
8622,control,0,active
8623,treatment,0,new
8624,treatment,0,active
8625,control,1,new
8626,treatment,0,active
8627,control,0,dormant
8628,treatment,0,dormant
8629,control,1,new
8630,treatment,0,active
8631,treatment,1,dormant
8632,control,0,active
8633,control,0,active
8634,control,0,active
8635,control,0,active
8636,treatment,0,new
8637,treatment,0,dormant
8638,control,0,active
8639,treatment,0,new
8640,treatment,0,active
8641,treatment,0,dormant
8642,control,0,new
8643,control,0,new
8644,control,0,active
8645,treatment,0,dormant
8646,control,0,active
8647,control,0,new
8648,control,0,dormant
8649,treatment,0,dormant
8650,control,0,active
8651,control,0,dormant
8652,control,0,dormant
8653,control,1,dormant
8654,treatment,0,dormant
8655,control,0,new
8656,control,0,dormant
8657,treatment,0,active
8658,control,0,new
8659,control,0,active
8660,treatment,1,dormant
8661,control,0,new
8662,control,1,active
8663,control,0,new
8664,control,0,dormant
8665,treatment,0,dormant
8666,treatment,0,active
8667,treatment,0,active
8668,control,1,new
8669,control,1,active
8670,treatment,1,dormant
8671,treatment,0,active
8672,control,1,active
8673,control,0,dormant
8674,control,0,active
8675,control,0,new
8676,control,0,dormant
8677,control,1,dormant
8678,treatment,1,active
8679,treatment,0,new
8680,control,0,active
8681,control,0,dormant
8682,treatment,0,active
8683,control,0,active
8684,treatment,0,dormant
8685,control,0,dormant
8686,treatment,0,active
8687,control,0,active
8688,control,0,dormant
8689,control,0,active
8690,control,0,active
8691,control,0,active
8692,treatment,0,active
8693,control,0,active
8694,control,0,active
8695,treatment,0,dormant
8696,treatment,0,active
8697,treatment,0,dormant
8698,treatment,0,new
8699,control,0,new
8700,treatment,0,new
8701,treatment,0,active
8702,treatment,0,active
8703,control,0,new
8704,control,0,active
8705,control,0,active
8706,treatment,0,dormant
8707,treatment,0,active
8708,treatment,0,new
8709,control,1,dormant
8710,treatment,0,dormant
8711,treatment,0,new
8712,control,0,active
8713,treatment,1,dormant
8714,control,0,active
8715,treatment,0,dormant
8716,treatment,0,active
8717,treatment,0,dormant
8718,treatment,0,new
8719,treatment,0,active
8720,control,1,active
8721,control,1,active
8722,treatment,0,active
8723,control,1,active
8724,control,0,new
8725,treatment,0,active
8726,treatment,0,active
8727,control,0,dormant
8728,control,0,active
8729,control,0,active
8730,control,0,dormant
8731,control,0,dormant
8732,treatment,0,active
8733,control,0,active
8734,control,1,active
8735,control,0,active
8736,treatment,1,active
8737,control,0,dormant
8738,control,0,new
8739,control,1,active
8740,treatment,0,dormant
8741,treatment,0,active
8742,control,0,dormant
8743,control,0,dormant
8744,control,1,new
8745,treatment,0,active
8746,treatment,1,active
8747,control,0,dormant
8748,control,0,active
8749,control,0,active
8750,control,0,active
8751,treatment,0,dormant
8752,control,0,active
8753,control,0,new
8754,control,0,active
8755,treatment,0,active
8756,treatment,0,dormant
8757,control,0,active
8758,control,0,active
8759,control,0,active
8760,control,0,active
8761,control,0,dormant
8762,treatment,0,active
8763,treatment,0,new
8764,treatment,0,dormant
8765,control,0,active
8766,treatment,0,active
8767,treatment,0,active
8768,control,0,active
8769,control,0,dormant
8770,control,0,active
8771,control,0,new
8772,control,0,active
8773,treatment,0,active
8774,control,0,active
8775,treatment,0,active
8776,control,0,new
8777,treatment,0,dormant
8778,control,0,active
8779,treatment,0,new
8780,control,0,new
8781,control,0,dormant
8782,treatment,0,new
8783,control,0,dormant
8784,treatment,0,dormant
8785,treatment,1,active
8786,control,0,active
8787,control,0,dormant
8788,treatment,1,new
8789,control,1,dormant
8790,treatment,0,new
8791,treatment,0,active
8792,control,0,dormant
8793,control,0,dormant
8794,treatment,1,dormant
8795,control,0,dormant
8796,control,0,active
8797,control,0,active
8798,treatment,1,new
8799,control,0,active
8800,control,1,active
8801,treatment,0,active
8802,control,0,active
8803,control,0,dormant
8804,treatment,0,dormant
8805,treatment,0,new
8806,treatment,0,active
8807,control,1,dormant
8808,treatment,0,new
8809,control,0,new
8810,control,0,new
8811,control,0,dormant
8812,control,1,active
8813,treatment,0,active
8814,control,0,new
8815,treatment,0,new
8816,treatment,0,dormant
8817,treatment,0,active
8818,control,0,dormant
8819,treatment,0,active
8820,control,0,active
8821,control,1,active
8822,treatment,0,new
8823,control,0,active
8824,control,0,dormant
8825,treatment,0,active
8826,control,0,dormant
8827,treatment,0,dormant
8828,control,0,new
8829,control,0,active
8830,control,0,active
8831,control,0,dormant
8832,control,0,active
8833,treatment,0,active
8834,treatment,0,dormant
8835,treatment,0,dormant
8836,control,1,active
8837,treatment,0,active
8838,treatment,0,new
8839,treatment,1,dormant
8840,control,0,active
8841,treatment,1,active
8842,treatment,1,dormant
8843,control,0,active
8844,treatment,0,new
8845,control,0,dormant
8846,treatment,0,active
8847,treatment,0,new
8848,treatment,0,active
8849,control,1,active
8850,control,0,dormant
8851,treatment,1,dormant
8852,control,0,active
8853,control,0,active
8854,treatment,0,active
8855,control,0,active
8856,control,0,dormant
8857,control,0,dormant
8858,control,1,active
8859,treatment,0,active
8860,treatment,0,active
8861,treatment,0,active
8862,treatment,0,active
8863,treatment,0,active
