user_id,group,segment,opened,clicked
7764,control,active,1,0
7765,control,dormant,1,0
7766,control,active,0,0
7767,control,active,0,0
7768,treatment,dormant,0,0
7769,treatment,active,0,0
7770,control,active,0,0
7771,treatment,dormant,0,0
7772,treatment,active,0,0
7773,control,new,1,0
7774,control,active,0,0
7775,treatment,active,1,1
7776,control,active,1,1
7777,control,new,0,0
7778,treatment,dormant,0,0
7779,control,dormant,0,0
7780,treatment,active,0,0
7781,treatment,active,0,0
7782,treatment,dormant,0,0
7783,treatment,new,0,0
7784,treatment,active,0,0
7785,control,active,0,0
7786,control,dormant,0,0
7787,control,new,0,0
7788,control,dormant,1,0
7789,treatment,active,0,0
7790,treatment,active,1,1
7791,control,active,0,0
7792,treatment,new,0,0
7793,control,dormant,0,0
7794,control,dormant,0,0
7795,control,active,1,0
7796,treatment,dormant,1,1
7797,treatment,dormant,0,0
7798,treatment,active,0,0
7799,treatment,active,1,1
7800,control,active,0,0
7801,treatment,active,0,0
7802,treatment,new,1,0
7803,treatment,active,0,0
7804,control,new,0,0
7805,control,dormant,1,0
7806,treatment,dormant,0,0
7807,treatment,active,0,0
7808,treatment,active,0,0
7809,treatment,active,0,0
7810,control,active,0,0
7811,treatment,active,0,0
7812,treatment,active,0,0
7813,treatment,active,0,0
7814,control,new,0,0
7815,control,new,0,0
7816,treatment,new,0,0
7817,treatment,dormant,0,0
7818,treatment,dormant,0,0
7819,treatment,active,0,0
7820,treatment,active,1,0
7821,control,new,0,0
7822,control,active,0,0
7823,control,new,0,0
7824,treatment,active,0,0
7825,control,dormant,0,0
7826,control,new,1,0
7827,control,dormant,0,0
7828,treatment,new,1,0
7829,treatment,active,0,0
7830,control,new,0,0
7831,treatment,active,1,1
7832,control,new,0,0
7833,control,active,0,0
7834,control,active,0,0
7835,control,active,0,0
7836,treatment,active,0,0
7837,treatment,dormant,0,0
7838,treatment,active,0,0
7839,treatment,new,0,0
7840,control,active,0,0
7841,treatment,dormant,1,0
7842,control,active,1,0
7843,treatment,active,0,0
7844,treatment,new,1,0
7845,treatment,active,1,1
7846,control,active,0,0
7847,control,dormant,1,0
7848,control,dormant,0,0
7849,control,new,0,0
7850,treatment,active,0,0
7851,control,active,0,0
7852,control,active,0,0
7853,treatment,dormant,0,0
7854,treatment,active,0,0
7855,control,active,0,0
7856,treatment,active,1,1
7857,control,dormant,0,0
7858,treatment,active,0,0
7859,control,active,0,0
7860,control,active,0,0
7861,control,active,0,0
7862,control,dormant,0,0
7863,control,active,0,0
7864,treatment,active,0,0
7865,control,active,0,0
7866,control,dormant,0,0
7867,control,active,0,0
7868,control,new,0,0
7869,control,active,1,0
7870,treatment,active,0,0
7871,treatment,dormant,0,0
7872,control,dormant,0,0
7873,treatment,active,0,0
7874,control,new,0,0
7875,treatment,dormant,0,0
7876,treatment,active,0,0
7877,control,active,0,0
7878,treatment,active,0,0
7879,treatment,active,0,0
7880,control,active,1,0
7881,control,dormant,0,0
7882,treatment,dormant,0,0
7883,treatment,active,0,0
7884,treatment,active,1,0
7885,control,new,1,0
7886,treatment,new,1,1
7887,treatment,active,0,0
7888,treatment,active,0,0
7889,control,dormant,0,0
7890,control,dormant,0,0
7891,control,active,0,0
7892,control,active,0,0
7893,treatment,new,0,0
7894,control,dormant,0,0
7895,treatment,active,1,0
7896,treatment,new,0,0
7897,treatment,active,0,0
7898,treatment,dormant,0,0
7899,control,dormant,0,0
7900,control,new,0,0
7901,control,dormant,0,0
7902,control,active,0,0
7903,control,new,1,0
7904,treatment,dormant,1,0
7905,control,dormant,0,0
7906,control,active,1,0
7907,control,active,0,0
7908,control,dormant,1,0
7909,treatment,dormant,1,1
7910,treatment,dormant,0,0
7911,treatment,active,0,0
7912,treatment,dormant,0,0
7913,treatment,dormant,1,0
7914,control,new,0,0
7915,treatment,dormant,0,0
7916,treatment,active,0,0
7917,treatment,active,1,0
7918,control,active,1,1
7919,control,new,0,0
7920,treatment,active,0,0
7921,control,dormant,1,1
7922,control,active,1,0
7923,treatment,active,0,0
7924,control,dormant,0,0
7925,control,active,0,0
7926,control,active,0,0
7927,treatment,active,0,0
7928,treatment,active,0,0
7929,treatment,active,0,0
7930,control,dormant,0,0
7931,treatment,active,0,0
7932,control,dormant,0,0
7933,control,active,1,1
7934,control,active,1,1
7935,treatment,active,0,0
7936,treatment,dormant,1,1
7937,treatment,active,0,0
7938,treatment,new,1,1
7939,control,new,0,0
7940,treatment,active,0,0
7941,control,active,0,0
7942,treatment,active,0,0
7943,treatment,new,0,0
7944,treatment,dormant,0,0
7945,control,active,0,0
7946,control,active,1,1
7947,control,active,0,0
7948,control,active,0,0
7949,control,dormant,0,0
7950,treatment,new,1,0
7951,control,active,0,0
7952,control,dormant,0,0
7953,control,active,0,0
7954,control,active,0,0
7955,treatment,active,0,0
7956,control,dormant,0,0
7957,treatment,dormant,0,0
7958,treatment,dormant,0,0
7959,treatment,active,0,0
7960,control,dormant,0,0
7961,treatment,new,0,0
7962,control,new,1,1
7963,control,dormant,0,0
7964,control,new,0,0
7965,control,new,0,0
7966,control,active,0,0
7967,treatment,active,1,0
7968,treatment,dormant,0,0
7969,control,active,0,0
7970,treatment,active,0,0
7971,control,active,0,0
7972,treatment,dormant,1,0
7973,treatment,dormant,0,0
7974,treatment,active,0,0
7975,treatment,dormant,0,0
7976,treatment,dormant,1,0
7977,control,new,1,0
7978,control,new,0,0
7979,treatment,new,0,0
7980,control,dormant,0,0
7981,treatment,new,0,0
7982,control,active,1,0
7983,treatment,new,1,1
7984,treatment,dormant,0,0
7985,treatment,active,0,0
7986,control,dormant,0,0
7987,control,dormant,0,0
7988,treatment,new,0,0
7989,treatment,active,0,0
7990,control,new,1,0
7991,control,dormant,0,0
7992,control,active,0,0
7993,control,new,0,0
7994,control,new,0,0
7995,treatment,active,0,0
7996,control,dormant,0,0
7997,treatment,active,1,0
7998,treatment,dormant,1,0
7999,control,active,0,0
8000,control,new,0,0
8001,treatment,dormant,0,0
8002,control,new,0,0
8003,treatment,dormant,0,0
8004,control,active,0,0
8005,control,new,0,0
8006,control,active,0,0
8007,treatment,dormant,0,0
8008,control,dormant,1,0
8009,treatment,new,0,0
8010,control,new,1,0
8011,treatment,active,1,0
8012,control,active,0,0
8013,treatment,dormant,0,0
8014,treatment,new,1,0
8015,treatment,dormant,0,0
8016,treatment,active,0,0
8017,treatment,dormant,1,0
8018,treatment,active,0,0
8019,control,active,0,0
8020,treatment,dormant,0,0
8021,treatment,active,0,0
8022,treatment,dormant,0,0
8023,control,dormant,0,0
8024,control,active,0,0
8025,control,active,0,0
8026,treatment,new,1,0
8027,control,new,0,0
8028,control,active,0,0
8029,treatment,new,0,0
8030,treatment,active,0,0
8031,control,active,0,0
8032,treatment,active,0,0
8033,treatment,active,0,0
8034,treatment,new,0,0
8035,treatment,new,0,0
8036,control,active,0,0
8037,treatment,active,1,0
8038,control,active,0,0
8039,control,active,0,0
8040,control,dormant,1,0
8041,control,active,1,1
8042,treatment,active,0,0
8043,treatment,dormant,0,0
8044,treatment,dormant,1,1
8045,control,active,0,0
8046,control,active,0,0
8047,control,new,0,0
8048,treatment,active,0,0
8049,control,dormant,0,0
8050,treatment,active,1,0
8051,treatment,dormant,0,0
8052,treatment,active,0,0
8053,treatment,dormant,0,0
8054,control,active,0,0
8055,treatment,new,0,0
8056,control,active,0,0
8057,treatment,active,1,0
8058,control,new,0,0
8059,control,dormant,0,0
8060,treatment,active,0,0
8061,treatment,dormant,0,0
8062,treatment,active,0,0
8063,control,new,0,0
8064,treatment,dormant,0,0
8065,treatment,active,0,0
8066,control,active,0,0
8067,treatment,active,0,0
8068,control,active,0,0
8069,treatment,dormant,1,0
8070,control,active,0,0
8071,control,active,0,0
8072,treatment,dormant,0,0
8073,control,new,0,0
8074,treatment,active,1,0
8075,treatment,dormant,0,0
8076,control,active,0,0
8077,treatment,dormant,0,0
8078,control,active,0,0
8079,control,dormant,0,0
8080,control,dormant,0,0
8081,control,active,0,0
8082,control,new,0,0
8083,control,active,1,0
8084,control,dormant,0,0
8085,control,active,0,0
8086,treatment,new,0,0
8087,treatment,active,0,0
8088,control,dormant,0,0
8089,treatment,active,1,1
8090,treatment,active,0,0
8091,treatment,new,0,0
8092,treatment,active,0,0
8093,treatment,new,0,0
8094,treatment,new,1,0
8095,control,dormant,0,0
8096,treatment,dormant,0,0
8097,treatment,new,0,0
8098,treatment,new,0,0
8099,treatment,active,0,0
8100,control,active,0,0
8101,control,active,0,0
8102,control,active,0,0
8103,control,active,0,0
8104,treatment,dormant,0,0
8105,control,dormant,0,0
8106,control,active,0,0
8107,control,active,1,0
8108,control,dormant,0,0
8109,treatment,dormant,0,0
8110,control,new,0,0
8111,treatment,active,0,0
8112,control,active,0,0
8113,treatment,new,1,0
8114,treatment,active,1,1
8115,control,active,1,0
8116,control,active,0,0
8117,control,active,0,0
8118,control,active,0,0
8119,treatment,dormant,0,0
8120,treatment,active,0,0
8121,control,active,0,0
8122,control,new,0,0
8123,treatment,new,0,0
8124,control,active,0,0
8125,treatment,new,0,0
8126,control,new,0,0
8127,treatment,new,0,0
8128,treatment,active,0,0
8129,treatment,dormant,0,0
8130,treatment,active,1,1
8131,treatment,active,1,0
8132,control,new,0,0
8133,treatment,active,0,0
8134,control,active,0,0
8135,treatment,active,1,0
8136,treatment,dormant,0,0
8137,control,dormant,0,0
8138,control,new,1,0
8139,control,dormant,0,0
8140,control,new,1,1
8141,treatment,dormant,0,0
8142,control,active,0,0
8143,treatment,active,0,0
8144,control,new,1,0
8145,control,new,1,0
8146,treatment,dormant,0,0
8147,treatment,dormant,0,0
8148,control,active,0,0
8149,treatment,dormant,1,0
8150,treatment,dormant,0,0
8151,treatment,active,1,0
8152,treatment,new,0,0
8153,treatment,new,0,0
8154,treatment,active,0,0
8155,treatment,active,0,0
8156,treatment,new,1,0
8157,control,new,0,0
8158,treatment,new,0,0
8159,control,dormant,0,0
8160,treatment,new,0,0
8161,treatment,active,1,0
8162,treatment,active,0,0
8163,treatment,active,1,0
8164,control,new,0,0
8165,control,active,0,0
8166,treatment,new,1,0
8167,control,active,0,0
8168,treatment,new,1,1
8169,treatment,active,0,0
8170,control,active,0,0
8171,control,active,0,0
8172,treatment,active,0,0
8173,treatment,active,0,0
8174,control,dormant,0,0
8175,treatment,active,1,1
8176,control,dormant,0,0
8177,treatment,dormant,0,0
8178,treatment,active,0,0
8179,control,active,0,0
8180,control,active,0,0
8181,control,new,0,0
8182,treatment,new,0,0
8183,treatment,new,0,0
8184,treatment,new,0,0
8185,treatment,active,0,0
8186,control,dormant,0,0
8187,treatment,active,1,0
8188,treatment,dormant,0,0
8189,treatment,dormant,0,0
8190,control,dormant,0,0
8191,treatment,dormant,0,0
8192,treatment,active,0,0
8193,control,new,0,0
8194,treatment,active,0,0
8195,treatment,active,0,0
8196,control,dormant,0,0
8197,treatment,dormant,0,0
8198,treatment,active,0,0
8199,treatment,active,0,0
8200,control,new,0,0
8201,treatment,new,0,0
8202,treatment,active,0,0
8203,control,active,1,0
8204,control,dormant,0,0
8205,treatment,active,0,0
8206,treatment,dormant,0,0
8207,treatment,active,0,0
8208,treatment,dormant,1,1
8209,control,new,0,0
8210,treatment,dormant,0,0
8211,control,active,0,0
8212,control,new,0,0
8213,treatment,new,0,0
8214,treatment,dormant,0,0
8215,control,new,0,0
8216,control,active,0,0
8217,treatment,active,0,0
8218,control,active,0,0
8219,treatment,dormant,0,0
8220,treatment,active,0,0
8221,control,active,0,0
8222,control,dormant,0,0
8223,treatment,dormant,0,0
8224,control,dormant,0,0
8225,treatment,active,0,0
8226,treatment,active,1,1
8227,treatment,active,0,0
8228,control,dormant,0,0
8229,treatment,new,0,0
8230,treatment,active,0,0
8231,treatment,new,0,0
8232,treatment,active,0,0
8233,treatment,dormant,0,0
8234,treatment,new,0,0
8235,treatment,active,1,0
8236,treatment,dormant,0,0
8237,treatment,active,0,0
8238,treatment,active,0,0
8239,treatment,dormant,0,0
8240,control,dormant,0,0
8241,treatment,active,0,0
8242,treatment,new,0,0
8243,treatment,new,0,0
8244,control,dormant,1,0
8245,treatment,dormant,0,0
8246,control,active,1,0
8247,treatment,active,0,0
8248,treatment,new,0,0
8249,control,active,1,1
8250,treatment,active,0,0
8251,control,dormant,1,0
8252,control,active,0,0
8253,treatment,active,1,0
8254,treatment,active,0,0
8255,treatment,active,0,0
8256,treatment,active,1,1
8257,control,new,0,0
8258,control,active,0,0
8259,treatment,new,0,0
8260,control,new,0,0
8261,control,dormant,1,0
8262,treatment,active,0,0
8263,control,active,0,0
8264,control,dormant,0,0
8265,treatment,active,0,0
8266,control,dormant,0,0
8267,treatment,new,0,0
8268,control,dormant,0,0
8269,treatment,dormant,0,0
8270,control,dormant,1,0
8271,control,new,0,0
8272,treatment,active,0,0
8273,treatment,new,0,0
8274,treatment,active,1,1
8275,treatment,dormant,0,0
8276,control,active,0,0
8277,control,active,0,0
8278,control,active,0,0
8279,treatment,active,0,0
8280,control,dormant,0,0
8281,control,dormant,0,0
8282,treatment,new,0,0
8283,treatment,active,1,0
8284,control,active,0,0
8285,treatment,active,1,0
8286,control,dormant,0,0
8287,control,dormant,0,0
8288,treatment,active,0,0
8289,control,active,1,0
8290,treatment,active,0,0
8291,treatment,active,1,1
8292,control,new,0,0
8293,control,active,0,0
8294,control,new,1,0
8295,treatment,active,1,1
8296,control,active,0,0
8297,treatment,dormant,0,0
8298,treatment,dormant,0,0
8299,control,active,0,0
8300,treatment,new,0,0
8301,control,active,0,0
8302,control,active,0,0
8303,control,active,0,0
8304,control,dormant,1,1
8305,control,active,0,0
8306,control,active,0,0
8307,control,active,1,1
8308,treatment,dormant,0,0
8309,control,dormant,0,0
8310,treatment,active,0,0
8311,treatment,active,0,0
8312,treatment,active,0,0
8313,control,new,0,0
8314,treatment,active,0,0
8315,treatment,active,0,0
8316,control,new,1,0
8317,control,new,0,0
8318,treatment,active,0,0
8319,control,dormant,0,0
8320,control,active,0,0
8321,control,active,0,0
8322,control,active,0,0
8323,treatment,active,0,0
8324,control,active,0,0
8325,control,active,0,0
8326,control,new,0,0
8327,treatment,active,1,1
8328,treatment,active,0,0
8329,control,active,0,0
8330,control,dormant,0,0
8331,treatment,new,0,0
8332,control,active,0,0
8333,control,active,0,0
8334,treatment,dormant,0,0
8335,control,active,1,1
8336,control,dormant,1,0
8337,treatment,dormant,0,0
8338,treatment,active,1,1
8339,control,active,0,0
8340,treatment,active,0,0
8341,control,dormant,0,0
8342,control,new,0,0
8343,control,active,1,0
8344,treatment,active,1,0
8345,treatment,active,1,0
8346,control,active,0,0
8347,control,active,0,0
8348,treatment,new,0,0
8349,treatment,active,0,0
8350,treatment,active,0,0
8351,control,dormant,0,0
8352,treatment,active,0,0
8353,treatment,dormant,0,0
8354,control,active,0,0
8355,control,new,0,0
8356,control,dormant,1,1
8357,treatment,new,0,0
8358,control,dormant,0,0
8359,control,dormant,1,0
8360,control,active,1,0
8361,control,active,0,0
8362,treatment,active,0,0
8363,control,active,0,0
8364,treatment,active,1,1
8365,treatment,active,1,0
8366,treatment,active,0,0
8367,control,new,0,0
8368,treatment,dormant,0,0
8369,control,dormant,0,0
8370,control,active,0,0
8371,control,dormant,0,0
8372,treatment,active,1,1
8373,control,new,0,0
8374,control,active,0,0
8375,control,active,0,0
8376,treatment,active,0,0
8377,treatment,dormant,0,0
8378,treatment,dormant,1,0
8379,control,active,0,0
8380,treatment,dormant,0,0
8381,control,new,1,0
8382,control,new,0,0
8383,treatment,dormant,1,0
8384,control,active,1,1
8385,treatment,active,1,0
8386,control,active,0,0
8387,treatment,active,0,0
8388,control,new,1,1
8389,control,active,0,0
8390,control,new,0,0
8391,control,new,0,0
8392,control,active,0,0
8393,treatment,active,0,0
8394,control,dormant,1,0
8395,treatment,new,1,0
8396,treatment,new,0,0
8397,treatment,active,0,0
8398,control,active,0,0
8399,control,new,0,0
8400,control,new,0,0
8401,treatment,dormant,0,0
8402,control,active,0,0
8403,control,active,0,0
8404,treatment,active,1,0
8405,treatment,active,0,0
8406,treatment,active,0,0
8407,treatment,active,0,0
8408,treatment,dormant,1,1
8409,treatment,new,0,0
8410,control,dormant,0,0
8411,treatment,new,0,0
8412,control,active,0,0
8413,control,new,1,0
8414,control,new,1,0
8415,treatment,dormant,0,0
8416,control,active,0,0
8417,treatment,new,1,0
8418,treatment,dormant,1,1
8419,control,dormant,0,0
8420,treatment,dormant,0,0
8421,control,dormant,0,0
8422,control,active,0,0
8423,treatment,dormant,0,0
8424,control,active,0,0
8425,control,dormant,1,0
8426,control,dormant,1,1
8427,treatment,active,0,0
8428,control,dormant,0,0
8429,treatment,active,0,0
8430,treatment,active,0,0
8431,control,new,1,0
8432,control,dormant,0,0
8433,treatment,active,1,1
8434,treatment,active,0,0
8435,control,active,0,0
8436,control,dormant,0,0
8437,treatment,active,0,0
8438,treatment,dormant,0,0
8439,treatment,dormant,0,0
8440,treatment,active,0,0
8441,treatment,active,1,0
8442,control,dormant,1,0
8443,treatment,dormant,1,0
8444,treatment,dormant,1,1
8445,control,active,1,0
8446,control,dormant,0,0
8447,treatment,active,0,0
8448,treatment,active,0,0
8449,control,dormant,1,1
8450,treatment,new,0,0
8451,treatment,dormant,0,0
8452,control,active,1,1
8453,treatment,dormant,0,0
8454,control,new,1,1
8455,control,active,0,0
8456,control,dormant,0,0
8457,control,new,0,0
8458,treatment,new,1,1
8459,control,dormant,0,0
8460,treatment,active,1,0
8461,treatment,dormant,1,0
8462,treatment,new,0,0
8463,treatment,active,0,0
8464,treatment,dormant,0,0
8465,control,active,0,0
8466,control,active,0,0
8467,control,active,0,0
8468,control,dormant,0,0
8469,treatment,active,1,0
8470,control,active,0,0
8471,treatment,new,0,0
8472,treatment,active,0,0
8473,control,active,1,1
8474,control,active,0,0
8475,control,active,0,0
8476,control,new,1,1
8477,treatment,new,0,0
8478,treatment,active,0,0
8479,control,active,0,0
8480,treatment,dormant,1,1
8481,treatment,active,0,0
8482,treatment,new,0,0
8483,control,active,0,0
8484,treatment,new,1,0
8485,control,dormant,0,0
8486,control,dormant,0,0
8487,treatment,active,0,0
8488,treatment,active,0,0
8489,control,active,0,0
8490,treatment,active,0,0
8491,treatment,dormant,1,0
8492,control,new,1,1
8493,control,active,1,0
8494,control,active,0,0
8495,control,dormant,1,0
8496,treatment,active,0,0
8497,treatment,dormant,0,0
8498,control,new,0,0
8499,control,active,1,0
8500,control,dormant,0,0
8501,treatment,active,1,1
8502,control,active,1,0
8503,treatment,new,0,0
8504,control,new,0,0
8505,control,new,0,0
8506,control,dormant,0,0
8507,treatment,active,1,0
8508,treatment,dormant,0,0
8509,treatment,active,0,0
8510,control,active,0,0
8511,treatment,active,0,0
8512,treatment,dormant,0,0
8513,control,dormant,0,0
8514,control,dormant,0,0
8515,treatment,new,0,0
8516,treatment,active,0,0
8517,treatment,active,0,0
8518,treatment,dormant,0,0
8519,control,active,0,0
8520,control,active,1,1
8521,control,active,0,0
8522,treatment,active,1,0
8523,treatment,new,1,0
8524,control,dormant,0,0
8525,control,active,0,0
8526,treatment,dormant,0,0
8527,treatment,dormant,0,0
8528,control,active,0,0
8529,control,active,0,0
8530,control,new,0,0
8531,treatment,dormant,0,0
8532,treatment,active,1,0
8533,treatment,active,0,0
8534,treatment,active,1,0
8535,treatment,active,0,0
8536,treatment,active,0,0
8537,control,active,0,0
8538,control,dormant,1,0
8539,treatment,dormant,0,0
8540,control,active,0,0
8541,treatment,active,1,0
8542,control,dormant,0,0
8543,treatment,new,0,0
8544,control,dormant,1,0
8545,control,active,1,0
8546,treatment,active,0,0
8547,treatment,active,0,0
8548,control,active,1,0
8549,control,dormant,1,0
8550,treatment,new,0,0
8551,control,active,1,0
8552,treatment,active,0,0
8553,treatment,dormant,0,0
8554,control,active,0,0
8555,treatment,dormant,0,0
8556,control,active,0,0
8557,control,new,0,0
8558,treatment,dormant,0,0
8559,control,new,0,0
8560,treatment,active,0,0
8561,treatment,new,1,0
8562,treatment,active,1,1
8563,control,active,0,0
8564,treatment,active,1,0
8565,control,active,0,0
8566,treatment,active,0,0
8567,treatment,active,1,1
8568,treatment,active,0,0
8569,control,dormant,0,0
8570,control,dormant,0,0
8571,treatment,new,0,0
8572,treatment,new,0,0
8573,control,dormant,1,1
8574,control,active,0,0
8575,control,active,1,1
8576,treatment,dormant,1,0
8577,control,active,0,0
8578,treatment,active,0,0
8579,control,dormant,0,0
8580,treatment,active,0,0
8581,treatment,new,0,0
8582,treatment,new,1,0
8583,control,active,0,0
8584,control,dormant,0,0
8585,control,active,0,0
8586,treatment,new,0,0
8587,treatment,dormant,0,0
8588,control,new,1,1
8589,treatment,new,1,0
8590,treatment,active,0,0
8591,treatment,active,0,0
8592,control,active,0,0
8593,treatment,dormant,0,0
8594,control,dormant,0,0
8595,control,active,0,0
8596,control,active,0,0
8597,control,active,0,0
8598,control,active,0,0
8599,treatment,new,0,0
8600,control,dormant,0,0
8601,control,new,0,0
8602,control,new,0,0
8603,treatment,active,0,0
8604,treatment,active,1,0
8605,treatment,new,0,0
8606,treatment,new,0,0
8607,control,active,1,0
8608,control,active,0,0
8609,treatment,active,0,0
8610,treatment,active,0,0
8611,treatment,active,0,0
8612,treatment,dormant,0,0
8613,control,active,0,0
8614,treatment,new,0,0
8615,treatment,active,0,0
8616,treatment,dormant,1,0
8617,treatment,new,0,0
8618,treatment,active,0,0
8619,treatment,new,0,0
8620,treatment,new,1,0
8621,control,active,1,0
8622,control,active,0,0
8623,control,dormant,0,0
8624,control,active,0,0
8625,control,active,0,0
8626,control,active,0,0
8627,treatment,active,0,0
8628,treatment,new,1,0
8629,control,dormant,0,0
8630,treatment,dormant,0,0
8631,control,new,0,0
8632,treatment,new,0,0
8633,treatment,new,0,0
8634,treatment,active,0,0
8635,treatment,active,1,0
8636,treatment,dormant,0,0
8637,treatment,dormant,1,0
8638,control,active,0,0
8639,control,active,0,0
8640,treatment,active,0,0
8641,control,active,0,0
8642,treatment,active,0,0
8643,control,active,0,0
8644,treatment,active,0,0
8645,control,active,1,0
8646,treatment,active,0,0
8647,control,dormant,0,0
8648,treatment,active,0,0
8649,control,active,0,0
8650,treatment,active,0,0
8651,treatment,active,1,0
8652,treatment,active,0,0
8653,control,new,0,0
8654,control,active,0,0
8655,control,active,0,0
8656,treatment,dormant,1,1
8657,control,active,0,0
8658,treatment,active,0,0
8659,control,active,0,0
8660,control,new,0,0
8661,control,dormant,0,0
8662,control,active,0,0
8663,treatment,active,1,1
8664,control,active,1,1
8665,control,active,0,0
8666,treatment,dormant,1,0
8667,treatment,active,0,0
8668,control,active,0,0
8669,control,dormant,0,0
8670,treatment,dormant,0,0
8671,treatment,new,0,0
8672,treatment,new,1,0
8673,control,new,0,0
8674,control,active,1,0
8675,control,dormant,0,0
8676,treatment,active,0,0
8677,treatment,active,0,0
8678,treatment,dormant,0,0
8679,control,active,1,0
8680,treatment,active,0,0
8681,control,dormant,1,0
8682,treatment,dormant,1,0
8683,control,dormant,0,0
8684,control,active,0,0
8685,treatment,dormant,0,0
8686,control,new,0,0
8687,treatment,active,0,0
8688,control,dormant,0,0
8689,treatment,active,0,0
8690,treatment,dormant,0,0
8691,control,active,0,0
8692,treatment,new,0,0
8693,control,dormant,0,0
8694,treatment,new,1,0
8695,treatment,active,0,0
8696,treatment,new,0,0
8697,treatment,dormant,1,0
8698,control,active,0,0
8699,treatment,active,1,1
8700,treatment,new,0,0
8701,control,dormant,1,1
8702,control,dormant,0,0
8703,control,dormant,1,0
8704,control,active,0,0
8705,control,active,1,0
8706,control,new,1,0
8707,treatment,active,0,0
8708,control,active,1,1
8709,treatment,dormant,0,0
8710,control,dormant,0,0
8711,treatment,active,0,0
8712,treatment,new,1,1
8713,treatment,dormant,0,0
8714,control,new,0,0
8715,control,new,0,0
8716,control,active,1,0
8717,control,active,0,0
8718,treatment,dormant,0,0
8719,control,active,0,0
8720,treatment,new,0,0
8721,treatment,active,0,0
8722,control,dormant,0,0
8723,control,active,0,0
8724,control,active,1,1
8725,treatment,dormant,0,0
8726,control,dormant,0,0
8727,treatment,dormant,0,0
8728,control,dormant,0,0
8729,treatment,new,0,0
8730,control,active,0,0
8731,control,active,1,0
8732,treatment,active,0,0
8733,control,dormant,0,0
8734,control,dormant,0,0
8735,control,dormant,0,0
8736,control,new,0,0
8737,control,dormant,1,0
8738,control,dormant,0,0
8739,control,new,0,0
8740,treatment,dormant,1,1
8741,treatment,active,0,0
8742,control,new,0,0
8743,control,active,0,0
8744,control,active,0,0
8745,treatment,new,0,0
8746,treatment,active,0,0
8747,control,dormant,0,0
8748,treatment,active,1,0
8749,control,dormant,1,0
8750,control,active,0,0
8751,control,new,1,1
8752,control,active,0,0
8753,treatment,active,1,0
8754,treatment,active,0,0
8755,control,new,0,0
8756,treatment,active,0,0
8757,treatment,active,0,0
8758,control,dormant,0,0
8759,treatment,new,0,0
8760,control,active,0,0
8761,control,new,0,0
8762,control,active,0,0
8763,control,new,1,0
8764,treatment,dormant,0,0
8765,control,dormant,0,0
8766,treatment,active,0,0
8767,control,new,1,0
8768,control,active,0,0
8769,treatment,dormant,1,0
8770,control,new,0,0
8771,treatment,active,0,0
8772,treatment,dormant,0,0
8773,control,dormant,0,0
8774,control,dormant,0,0
8775,control,dormant,0,0
8776,control,dormant,0,0
8777,control,active,0,0
8778,control,active,0,0
8779,treatment,dormant,0,0
8780,treatment,active,0,0
8781,control,dormant,0,0
8782,treatment,new,0,0
8783,treatment,active,1,0
8784,control,active,0,0
8785,control,active,0,0
8786,treatment,active,1,1
8787,control,dormant,0,0
8788,treatment,new,0,0
8789,control,dormant,0,0
8790,treatment,active,0,0
8791,treatment,active,0,0
8792,treatment,active,0,0
8793,treatment,active,0,0
8794,control,dormant,0,0
8795,control,dormant,0,0
8796,treatment,dormant,1,1
8797,treatment,dormant,0,0
8798,control,active,0,0
8799,control,dormant,0,0
8800,treatment,dormant,0,0
8801,treatment,dormant,0,0
8802,treatment,new,0,0
8803,treatment,dormant,0,0
8804,treatment,active,0,0
8805,control,dormant,0,0
8806,treatment,new,0,0
8807,control,active,0,0
8808,control,active,0,0
8809,control,active,0,0
8810,treatment,new,0,0
8811,control,dormant,0,0
8812,control,new,0,0
8813,control,active,0,0
8814,control,new,0,0
8815,treatment,active,0,0
8816,treatment,active,1,0
8817,control,active,0,0
8818,control,active,0,0
8819,treatment,active,0,0
8820,treatment,new,1,0
8821,treatment,new,0,0
8822,control,active,0,0
8823,treatment,dormant,1,0
8824,control,active,0,0
8825,control,active,0,0
8826,treatment,active,1,0
8827,control,active,0,0
8828,treatment,new,0,0
8829,control,new,0,0
8830,treatment,active,1,0
8831,control,active,0,0
8832,control,new,0,0
8833,treatment,active,0,0
8834,treatment,dormant,0,0
8835,treatment,active,0,0
8836,treatment,active,0,0
8837,control,dormant,0,0
8838,treatment,dormant,0,0
8839,treatment,active,1,0
8840,control,dormant,0,0
8841,treatment,new,1,0
8842,treatment,active,0,0
8843,control,active,1,1
8844,treatment,new,1,1
8845,treatment,active,0,0
8846,treatment,new,0,0
8847,treatment,active,0,0
8848,treatment,active,1,0
8849,treatment,active,1,0
8850,control,new,0,0
8851,treatment,new,0,0
8852,control,active,0,0
8853,control,dormant,0,0
8854,control,new,1,1
8855,control,active,0,0
8856,treatment,dormant,1,0
8857,treatment,new,1,1
8858,treatment,dormant,1,0
8859,control,active,0,0
8860,treatment,active,0,0
8861,treatment,active,0,0
8862,treatment,active,0,0
8863,control,active,0,0
8864,control,dormant,0,0
8865,treatment,dormant,1,0
8866,control,active,0,0
8867,control,dormant,0,0
8868,treatment,active,0,0
8869,control,active,0,0
8870,control,active,0,0
8871,treatment,dormant,0,0
8872,control,active,1,0
8873,control,active,0,0
8874,control,dormant,0,0
